chuzu,ditie,fukuan,jiage,louceng,mianji,xiaoqu,zhuangxiu 
随时看房,距离地铁长椿街398米,,18000,低楼层/6层,83,鲍家街43号,中装
整租,距离地铁长椿街479米,押1付3,13000,底层/18层,74.1,佟麟阁路62号院,简装
整租,距离地铁木樨地765米,押2付3,13500,顶层/5层,76.7,南沙沟小区,精装
整租,距离地铁灵境胡同652米,押2付3,18000,低楼层/22层,98,丰侨公寓,精装
整租,距离地铁宣武门575米,押2付3,4100,顶层/2层,41,东太平街胡同区,精装
整租,距离地铁西单659米,押2付3,7000,高楼层/6层,50,京畿道,中装
整租,距离地铁灵境胡同285米,押2付3,7500,高楼层/7层,58.1,宏汇园,中装
整租,距离地铁西单613米,押2付3,11000,底层/6层,75,力学胡同,精装
整租,距离地铁虎坊桥1057米,押1付12,8200,底层/6层,70,南纬路,精装
整租,距离地铁南礼士路1035米,押1付12,7500,高楼层/16层,70,月坛南街北里,精装
整租,距离地铁菜市口589米,押2付3,12000,低楼层/21层,89.15,中信锦园,精装
整租,距离地铁广安门内734米,押1付3,7000,高楼层/6层,65,槐柏树南里,精装
整租,距离地铁菜市口589米,押1付12,7600,低楼层/13层,67.01,椿树园小区,精装
整租,距离地铁积水潭716米,押2付3,15000,低楼层/11层,100,金胜嘉园,精装
整租,距离地铁西单402米,押1付3,45000,中楼层/17层,197.71,天安国汇,豪装
整租,距离地铁积水潭1291米,押2付3,7500,低楼层/14层,67.5,新明胡同,简装
整租,距离地铁菜市口589米,押1付3,13500,顶层/13层,115,椿树园小区,精装
整租,距离地铁复兴门673米,押2付3,42000,中楼层/13层,205.51,金宸公寓,精装
整租,距离地铁灵境胡同285米,押1付3,12000,高楼层/7层,70.7,宏汇园,精装
整租,距离地铁菜市口589米,押1付3,11600,低楼层/21层,97.41,中信锦园,精装
整租,距离地铁复兴门673米,押2付3,25000,中楼层/13层,150.29,金宸公寓,精装
整租,距离地铁灵境胡同285米,押2付3,14000,底层/6层,85.2,宏汇园,精装
整租,距离地铁积水潭1291米,押2付3,13000,顶层/6层,118.15,新明胡同,精装
整租,距离地铁广安门内1427米,押2付3,5800,顶层/6层,57,建功东里,精装
整租,距离地铁湾子427米,押1付12,15000,中楼层/26层,145,格调,精装
整租,距离地铁长椿街504米,押2付3,12500,低楼层/18层,65,新文化街,中装
整租,距离地铁西四745米,押1付3,18000,底层/11层,95,西城晶华,精装
整租,距离地铁西四745米,押1付3,13000,中楼层/11层,73.14,西城晶华,精装
整租,距离地铁车公庄531米,押2付3,18500,高楼层/14层,113.53,融城,精装
整租,距离地铁鼓楼大街290米,押1付3,25000,中楼层/6层,151.59,安德路,精装
整租,距离地铁广安门内1116米,押2付3,12000,低楼层/16层,129.48,建功北里一区,简装
整租,距离地铁车公庄545米,押2付3,12000,低楼层/16层,72.53,官苑八号,精装
整租,距离地铁复兴门673米,押2付3,40000,底层/13层,172.12,金宸公寓,精装
整租,距离地铁复兴门824米,押1付3,45000,高楼层/8层,171.28,中海凯旋,精装
整租,距离地铁广安门内658米,押1付3,19000,高楼层/27层,246,东华金座,精装
整租,距离地铁复兴门424米,押1付3,10000,中楼层/14层,54.47,长安兴融中心,精装
整租,距离地铁木樨地1038米,押1付3,15500,低楼层/19层,90,三里河一区5号院,豪装
整租,距离地铁灵境胡同605米,押1付3,10000,中楼层/6层,54.9,云梯胡同,中装
合租,距离地铁木樨地934米,押1付3,2200,顶层/5层,12,三里河居民区,简装
整租,距离地铁长椿街383米,押1付3,14000,高楼层/16层,65,北京尊府,精装
合租,距离地铁积水潭1390米,押2付3,1800,顶层/6层,15,新风南里,精装
整租,距离地铁和平门445米,押2付3,17000,中楼层/12层,117.78,庄胜二期,中装
整租,距离地铁宣武门375米,押1付12,11000,高楼层/6层,84.72,新壁街,精装
合租,距离地铁积水潭1097米,押1付3,3200,中楼层/6层,20,新康街,简装
整租,距离地铁健德门549米,押1付3,24000,中楼层/18层,160.66,华尊大厦,精装
整租,距离地铁和平门582米,押1付3,7500,中楼层/6层,60,西交民巷27号院,中装
整租,距离地铁西四727米,押2付3,6000,低楼层/6层,45,羊肉胡同,中装
整租,距离地铁陶然亭169米,押1付3,4500,低楼层/6层,38,儒福里,精装
整租,距离地铁虎坊桥962米,押2付3,6000,高楼层/6层,60,禄长街头条19号院,中装
整租,距离地铁达官营195米,押2付3,8200,中楼层/26层,80,远见国际公寓,精装
整租,距离地铁积水潭1291米,押1付3,11000,中楼层/18层,48.2,新明胡同,豪装
宣武门,距离地铁菜市口537米,押1付3,28600,高楼层/18层,152.4,富卓花园广场,整租
合租,距离地铁珠市口256米,押1付3,2600,底层/1层,18,天桥片区胡同,中装
整租,距离地铁灵境胡同585米,押2付3,18000,中楼层/6层,73.6,丰汇园小区,精装
合租,距离地铁陶然亭1466米,押2付3,2300,顶层/6层,25,右内西街甲10号院,精装
随时看房,距离地铁木樨地934米,,14000,顶层/6层,96.3,三里河居民区,精装
整租,距离地铁前门615米,押3付12,60000,底层/1层,42.2,前门大街,精装
整租,距离地铁复兴门673米,押1付3,42000,中楼层/15层,191,金宸公寓,精装
整租,距离地铁阜成门936米,押2付3,7300,顶层/6层,70,月坛北小街,精装
整租,距离地铁和平门25米,押2付3,7500,中楼层/12层,66.48,宣武门东大街,精装
整租,距离地铁复兴门824米,押2付3,42000,高楼层/8层,170.75,中海凯旋,中装
整租,距离地铁陶然亭1112米,押2付3,10000,高楼层/24层,105,万博苑,精装
整租,距离地铁复兴门673米,押2付3,24000,顶层/13层,117.18,金宸公寓,精装
整租,距离地铁灵境胡同652米,押1付3,15000,低楼层/22层,89,丰侨公寓,精装
整租,距离地铁车公庄269米,押1付12,30000,中楼层/18层,158.21,观缘,精装
整租,距离地铁灵境胡同585米,押1付3,15000,中楼层/12层,74.38,丰汇园小区,精装
整租,,押2付3,9500,中楼层/15层,157,康宁居,精装
整租,距离地铁西单535米,押1付3,37000,底层/6层,214.72,丽华苑,中装
整租,距离地铁达官营739米,押1付3,5200,顶层/6层,56,小红庙,中装
整租,距离地铁虎坊桥614米,押1付3,6900,底层/4层,33.46,东南园小区,豪装
整租,距离地铁安德里北街1060米,押1付3,25000,中楼层/15层,167.51,德胜置业,精装
整租,距离地铁长椿街504米,押2付3,8000,中楼层/18层,67.3,新文化街,简装
整租,距离地铁长椿街504米,押2付3,7500,中楼层/21层,51.4,新文化街,中装
整租,距离地铁菜市口589米,押2付3,12000,低楼层/21层,97,中信锦园,精装
整租,距离地铁复兴门824米,押2付3,30000,高楼层/8层,154.34,中海凯旋,中装
整租,距离地铁积水潭275米,押2付3,6500,低楼层/6层,60,新街口大七条15号院,中装
整租,距离地铁广安门内871米,押1付3,6800,中楼层/5层,60,西便门内大街79号院,简装
整租,距离地铁和平门441米,押1付3,8000,底层/6层,68,和平门厂甸,精装
整租,距离地铁灵境胡同605米,押2付3,8000,低楼层/6层,65,云梯胡同,中装
整租,距离地铁平安里696米,押1付3,18000,底层/4层,97.4,官园公寓,中装
整租,距离地铁南礼士路840米,押1付3,7500,中楼层/6层,65,西便门东里,中装
整租,距离地铁和平门604米,押1付6,37740,底层/4层,70,琉璃厂家属楼,精装
整租,距离地铁车公庄577米,押1付3,8500,低楼层/6层,65,官园胡同,中装
整租,距离地铁西直门437米,押2付3,3800,中楼层/7层,20,前半壁街,精装
整租,距离地铁南礼士路702米,押1付3,10000,高楼层/8层,113.8,广电总局西便门小区,简装
整租,距离地铁灵境胡同285米,押1付3,10000,顶层/7层,53.7,宏汇园,精装
整租,距离地铁广安门内1100米,押2付3,5500,顶层/6层,60,天宁寺东里,中装
整租,距离地铁积水潭1390米,押1付3,6000,底层/6层,65,新风南里,中装
整租,距离地铁南礼士路546米,押1付3,6500,中楼层/6层,60,铁四区,中装
整租,距离地铁虎坊桥635米,押2付3,6500,低楼层/16层,62.32,西城永安路小区,中装
整租,距离地铁车公庄545米,押2付3,27000,低楼层/16层,168.18,官苑八号,精装
整租,距离地铁车公庄545米,押2付3,28000,低楼层/16层,175.98,官苑八号,精装
整租,距离地铁积水潭404米,押2付3,6300,高楼层/12层,55,观河锦苑,中装
整租,距离地铁安德里北街959米,押2付3,6800,低楼层/5层,60,人定湖西里,中装
整租,距离地铁陶然亭609米,押2付3,6500,高楼层/6层,58,四平园小区,精装
整租,距离地铁达官营684米,押2付3,5800,中楼层/6层,42,手帕口北街,精装
整租,距离地铁虎坊桥962米,押1付3,5000,高楼层/6层,55,禄长街头条19号院,中装
合租,距离地铁虎坊桥902米,押1付3,2100,顶层/6层,13,禄长街头条、二条,中装
整租,距离地铁灵境胡同285米,押2付3,3000,高楼层/7层,15,宏汇园,精装
整租,距离地铁陶然亭638米,押2付3,15000,低楼层/24层,144,未来花园,精装
整租,,押2付3,6800,低楼层/11层,93,乐城,简装
整租,距离地铁达官营605米,押1付3,5500,中楼层/29层,48,朗琴园,精装
整租,距离地铁湾子562米,押2付3,5800,底层/6层,60,马连道西里,精装
整租,距离地铁陶然亭609米,押2付3,13000,中楼层/12层,107,四平园小区,精装
整租,距离地铁陶然亭609米,押2付3,5000,高楼层/6层,50,四平园小区,精装
整租,距离地铁积水潭276米,押2付3,7500,中楼层/12层,59,德胜门西大街64号楼,中装
整租,距离地铁广安门内377米,押2付3,8500,低楼层/22层,98,白广路二条,中装
合租,距离地铁宣武门660米,押2付3,2800,顶层/6层,18,权盛里,中装
整租,距离地铁达官营487米,押2付3,5200,高楼层/26层,56.4,远见名苑,精装
整租,距离地铁复兴门673米,押2付3,25000,顶层/13层,110,金宸公寓,中装
整租,距离地铁西单659米,押2付3,7500,高楼层/6层,50,京畿道,精装
整租,距离地铁长椿街383米,押1付3,15000,顶层/16层,65.1,北京尊府,精装
整租,距离地铁积水潭457米,押2付3,13000,顶层/7层,90,德胜佳苑,中装
整租,距离地铁南礼士路360米,押1付12,5000,底层/6层,40,真武庙头条,简装
整租,距离地铁长椿街504米,押2付3,14000,低楼层/13层,96,新文化街,精装
整租,距离地铁长椿街695米,押2付3,15000,高楼层/14层,105.38,长椿苑,精装
整租,距离地铁灵境胡同652米,押2付3,12000,低楼层/22层,58,丰侨公寓,精装
整租,距离地铁广安门内1027米,押2付3,6200,顶层/5层,80,南樱桃二条8号院,精装
整租,距离地铁积水潭777米,押1付3,6500,低楼层/18层,55,新德街,精装
整租,距离地铁和平门445米,押2付3,7500,低楼层/12层,58,庄胜二期,精装
整租,距离地铁灵境胡同285米,押1付3,12000,低楼层/7层,72,宏汇园,精装
整租,距离地铁广安门内1302米,押2付3,5000,低楼层/6层,47,建功北里四区,精装
整租,距离地铁西四237米,押2付3,5500,底层/1层,60,阜成门内大街,中装
整租,距离地铁积水潭513米,押1付6,18000,顶层/6层,170,新街口西里二区,中装
整租,距离地铁积水潭707米,押2付3,9500,高楼层/18层,68,新街口外大街18号,毛坯
整租,距离地铁复兴门824米,押2付3,30000,高楼层/8层,155,中海凯旋,精装
整租,距离地铁灵境胡同652米,押2付3,25000,中楼层/22层,135,丰侨公寓,精装
整租,距离地铁虎坊桥962米,押1付3,5800,中楼层/6层,60,禄长街头条19号院,精装
整租,距离地铁和平门445米,押1付12,6800,底层/12层,42.77,庄胜二期,精装
整租,距离地铁北海北655米,押2付3,8000,高楼层/6层,70,爱民里小区,精装
整租,距离地铁陶然亭857米,押1付3,7500,中楼层/16层,72,畅柳园,精装
整租,距离地铁木樨地535米,押2付3,6600,底层/6层,76.3,三里河二区,简装
整租,距离地铁达官营487米,押1付3,8500,低楼层/25层,80,远见名苑,精装
整租,距离地铁新街口554米,押2付3,7000,低楼层/6层,41.3,航空胡同,精装
整租,距离地铁西直门369米,押2付3,10800,中楼层/9层,70,葱店胡同2号院,精装
整租,距离地铁安德里北街1473米,押2付3,9500,中楼层/20层,82,新风街1号院,精装
整租,距离地铁安德里北街1473米,押1付3,16000,高楼层/20层,112,新风街1号院,精装
整租,距离地铁湾子1036米,押2付3,7900,高楼层/9层,69,信和嘉园,精装
整租,距离地铁安德里北街1473米,押2付3,9000,高楼层/20层,76,新风街1号院,精装
整租,距离地铁健德门1232米,押2付3,7500,顶层/6层,70.4,德胜门外大街1号院,精装
整租,距离地铁安德里北街1473米,押1付3,9000,低楼层/21层,80,新风街1号院,精装
整租,距离地铁陶然亭609米,押1付3,7000,低楼层/6层,82.33,四平园小区,简装
整租,距离地铁达官营530米,押1付3,5600,中楼层/16层,31,荣丰2008,精装
整租,距离地铁阜成门1005米,押1付12,100000,底层/3层,266.6,盈华盛嘉,豪装
整租,距离地铁积水潭716米,押1付3,13000,中楼层/11层,100,金胜嘉园,精装
整租,距离地铁积水潭463米,押1付3,12000,中楼层/6层,85,新街口西里一区,中装
整租,距离地铁安德里北街775米,押2付3,7000,低楼层/7层,60,黄寺大街24号院,精装
整租,距离地铁西四745米,押2付3,11000,顶层/7层,54.4,西城晶华,精装
整租,距离地铁木樨地479米,押2付3,7000,中楼层/6层,50,三里河三区,中装
整租,距离地铁菜市口589米,押2付3,6300,高楼层/18层,48,椿树园小区,精装
整租,距离地铁车公庄西643米,押2付3,6000,低楼层/6层,58,铁路巷,简装
整租,距离地铁达官营830米,押2付3,6500,低楼层/17层,68.99,小马厂东里,精装
整租,距离地铁湾子415米,押2付3,4600,高楼层/18层,45,马连道中里一区,精装
整租,距离地铁灵境胡同323米,押1付3,15000,中楼层/7层,100.8,宏英园,精装
整租,距离地铁南礼士路388米,押1付3,10000,中楼层/18层,72,新302,中装
整租,距离地铁复兴门673米,押2付3,43000,中楼层/13层,205,金宸公寓,精装
整租,距离地铁灵境胡同652米,押1付3,11000,中楼层/22层,65,丰侨公寓,精装
整租,距离地铁达官营605米,押2付3,32000,底层/27层,300,朗琴园,精装
整租,距离地铁陶然亭609米,押2付3,4300,低楼层/6层,41.86,四平园小区,精装
整租,距离地铁长椿街545米,押2付3,22000,低楼层/16层,138,康乐里小区,精装
整租,距离地铁陶然亭1257米,押2付3,11600,高楼层/16层,120,新安中里,精装
整租,距离地铁湾子562米,押2付3,4500,底层/6层,50.29,马连道西里,中装
整租,距离地铁长椿街383米,押1付3,14000,高楼层/16层,65,北京尊府,精装
整租,距离地铁菜市口489米,押1付6,7000,低楼层/5层,50.53,南半截胡同,精装
整租,距离地铁长椿街372米,押2付3,6000,中楼层/12层,40,宣武门西大街,精装
整租,距离地铁安华桥765米,押2付3,14500,中楼层/17层,101.39,阳光丽景,精装
整租,距离地铁安华桥765米,押2付3,15000,中楼层/17层,106,阳光丽景,精装
整租,距离地铁广安门内1218米,押2付3,6300,高楼层/18层,66,恬心家园,精装
整租,距离地铁积水潭1106米,押2付3,5300,底层/6层,45,塔院胡同,中装
合租,距离地铁长椿街372米,押2付3,3500,中楼层/12层,18,宣武门西大街,精装
整租,距离地铁达官营1225米,押1付3,6500,中楼层/6层,92,红莲南里,精装
整租,距离地铁阜成门455米,押2付3,6800,中楼层/16层,54,北礼士路139、149号,中装
整租,距离地铁达官营1130米,押1付3,4200,底层/19层,45,常青藤嘉园,中装
整租,距离地铁阜成门335米,押1付6,6000,中楼层/6层,42,万明园小区,中装
整租,距离地铁阜成门919米,押2付3,11600,中楼层/26层,60,南礼士路46号院,精装
整租,距离地铁阜成门581米,押2付3,7300,中楼层/5层,58,月坛北街,精装
整租,距离地铁达官营530米,押2付3,4100,高楼层/31层,24.03,荣丰2008,精装
整租,距离地铁菜市口358米,押1付12,17000,中楼层/20层,95,四合上院,精装
整租,距离地铁广安门内1218米,押1付6,10000,顶层/18层,105.37,恬心家园,精装
整租,距离地铁达官营530米,押1付3,13800,中楼层/16层,169,荣丰2008,中装
整租,距离地铁广安门内667米,押1付3,8500,低楼层/19层,103,锦上国际公寓,精装
整租,距离地铁车公庄西337米,押1付3,10000,中楼层/22层,85.5,车公庄北里,精装
电话预约,距离地铁复兴门824米,押2付3,65000,顶层/8层,239,中海凯旋,自供暖 集中供暖
整租,距离地铁陶然亭357米,押2付3,4800,中楼层/6层,46.79,平原里小区,精装
整租,距离地铁长椿街578米,押1付3,10000,高楼层/16层,60,宣武门西大街新华社家属楼,中装
整租,距离地铁安德里北街1060米,押2付3,10000,中楼层/16层,92,德胜置业,简装
整租,距离地铁新街口462米,押2付3,7000,底层/6层,50,新街口西里三区,精装
整租,距离地铁宣武门551米,押1付3,94500,底层/1层,350,西交民巷平房区,中装
整租,距离地铁安德里北街1473米,押2付3,13000,高楼层/20层,113,新风街1号院,中装
整租,,押2付3,5000,中楼层/21层,58,考拉社区,精装
整租,距离地铁和平门441米,押1付3,7500,高楼层/6层,65,和平门厂甸,精装
整租,距离地铁陶然亭867米,押1付3,4800,高楼层/7层,35,半步桥街13号院,中装
整租,距离地铁达官营772米,押2付3,6800,中楼层/18层,69.42,广外大街,精装
整租,距离地铁湾子1036米,押1付3,5800,低楼层/13层,58.97,信和嘉园,中装
整租,距离地铁灵境胡同285米,押2付3,15000,高楼层/7层,79.5,宏汇园,豪装
整租,距离地铁湾子687米,押2付3,6800,低楼层/25层,70,馨莲茗园,中装
整租,距离地铁陶然亭357米,押2付3,9800,顶层/9层,95,平原里小区,精装
整租,距离地铁灵境胡同585米,押2付3,20000,高楼层/6层,108.8,丰汇园小区,精装
整租,距离地铁达官营530米,押1付3,4500,中楼层/31层,38.38,荣丰2008,精装
整租,距离地铁健德门1324米,押1付3,7000,顶层/20层,55,吉第嘉园,精装
整租,距离地铁前门146米,押2付3,8000,高楼层/12层,52,前门西大街,精装
整租,距离地铁阜成门581米,押2付3,6800,中楼层/5层,60,月坛北街,中装
整租,距离地铁西单73米,押2付3,8000,高楼层/6层,65,钟声胡同,精装
整租,距离地铁长椿街372米,押2付3,7000,中楼层/13层,60,宣武门西大街,中装
整租,距离地铁达官营530米,押1付3,3900,高楼层/31层,34,荣丰2008,精装
整租,,押2付3,6800,顶层/6层,90,三路居,中装
整租,距离地铁长椿街372米,押2付3,8000,低楼层/12层,65,宣武门西大街,精装
整租,,押2付3,5500,中楼层/30层,62.2,政泰家园,精装
整租,距离地铁长椿街272米,押2付3,8500,底层/6层,65,石灯胡同6号院,精装
整租,距离地铁陶然亭357米,押2付3,5500,低楼层/6层,50,平原里小区,精装
整租,距离地铁长椿街680米,押2付3,6000,底层/6层,77.44,广义街,简装
整租,距离地铁菜市口589米,押2付3,25000,中楼层/18层,171,椿树园小区,精装
整租,距离地铁安华桥688米,押1付3,7100,底层/6层,55,双旗杆东里,豪装
整租,距离地铁达官营530米,押1付3,7000,低楼层/22层,52.21,荣丰2008,精装
整租,距离地铁车公庄西600米,押1付3,6500,顶层/6层,62,百万庄中里,精装
整租,距离地铁陶然亭357米,押2付3,4500,中楼层/6层,50.12,平原里小区,简装
整租,距离地铁长椿街372米,押1付3,7100,高楼层/13层,60,宣武门西大街,精装
整租,距离地铁长椿街504米,押1付3,9500,中楼层/16层,70,新文化街,中装
整租,距离地铁复兴门538米,押2付3,6500,低楼层/16层,50,太平桥大街,中装
整租,距离地铁广安门内233米,押2付3,5500,顶层/6层,50,广义街10号院,精装
整租,距离地铁灵境胡同301米,押2付3,14000,中楼层/17层,90,华远北街1号,中装
整租,距离地铁广安门内1218米,押1付3,8700,中楼层/18层,85,恬心家园,精装
整租,距离地铁珠市口684米,押1付3,5800,低楼层/9层,60,天桥北里,中装
整租,距离地铁木樨地535米,押2付3,8000,中楼层/6层,60,三里河二区,精装
整租,距离地铁车公庄380米,押2付3,8000,高楼层/6层,70.4,百万庄大街1号院,精装
合租,距离地铁木樨地479米,押2付3,3000,底层/6层,18,三里河三区,中装
整租,距离地铁安德里北街1473米,押2付3,9500,高楼层/20层,80,新风街1号院,精装
整租,距离地铁长椿街545米,押1付3,14000,低楼层/16层,106,康乐里小区,精装
整租,距离地铁达官营751米,押2付3,8500,顶层/6层,130.92,手帕口南街,中装
整租,距离地铁珠市口684米,押2付3,5700,中楼层/9层,55,天桥北里,中装
整租,距离地铁复兴门23米,押2付3,7500,中楼层/10层,60,复兴门外大街20、22、24、26号楼,中装
整租,距离地铁南礼士路684米,押2付3,36000,底层/10层,275,融泽府,精装
整租,距离地铁长椿街545米,押2付3,14000,底层/16层,108,康乐里小区,精装
整租,距离地铁南礼士路599米,押2付3,7500,中楼层/11层,55,南礼士路三条北里,精装
整租,距离地铁木樨地906米,押2付3,7200,高楼层/18层,61,木樨地南里,精装
整租,距离地铁达官营989米,押2付3,10000,中楼层/25层,95,京铁和园,中装
整租,距离地铁阜成门581米,押2付3,7500,底层/5层,65,月坛北街,中装
整租,距离地铁南礼士路599米,押1付3,7000,高楼层/11层,82,南礼士路三条北里,精装
整租,距离地铁长椿街831米,押2付3,4800,高楼层/6层,50,槐柏树街北里,中装
整租,距离地铁车公庄西538米,押2付3,15000,中楼层/5层,130,榆苑新居,精装
整租,距离地铁新街口98米,押2付3,125000,底层/2层,500,新街口附近胡同平房,中装
整租,距离地铁安华桥688米,押2付3,6500,高楼层/6层,55,双旗杆东里,简装
整租,距离地铁湾子233米,押1付6,5700,高楼层/6层,60,三义里,精装
整租,距离地铁和平门445米,押2付3,11000,中楼层/12层,81,庄胜二期,精装
整租,距离地铁车公庄西413米,押1付3,7500,低楼层/18层,44.8,百万庄大街乙21号楼,精装
整租,距离地铁安华桥688米,押2付3,9200,高楼层/18层,86,双旗杆东里,中装
整租,距离地铁南礼士路1米,押1付3,10500,底层/5层,80,南礼士路,精装
整租,距离地铁木樨地1222米,押2付3,7500,中楼层/6层,67,三里河东路,中装
整租,距离地铁安德里北街177米,押1付3,5300,顶层/5层,40,安德东里,精装
整租,距离地铁南礼士路610米,押1付3,8000,中楼层/6层,63.5,铁二区,精装
整租,距离地铁长椿街504米,押2付3,9000,低楼层/12层,65,新文化街,中装
整租,距离地铁广安门内414米,押1付3,15000,中楼层/29层,136,似海怡家,精装
整租,距离地铁菜市口474米,押1付6,16500,低楼层/20层,124,中信禧园,精装
整租,距离地铁灵境胡同537米,押1付3,20000,顶层/8层,90.3,丰融园,精装
整租,距离地铁达官营530米,押1付3,3600,低楼层/31层,25.71,荣丰2008,精装
整租,距离地铁阜成门581米,押2付3,6500,底层/6层,58,月坛北街,中装
整租,距离地铁广安门内1116米,押2付3,6000,低楼层/6层,62,建功北里三区,精装
整租,距离地铁菜市口508米,押1付3,6800,底层/6层,60,建学胡同,中装
整租,距离地铁菜市口280米,押1付3,9000,中楼层/14层,67.25,枫桦豪景,豪装
整租,距离地铁菜市口537米,押1付3,21500,低楼层/18层,147.87,富卓花园广场,精装
整租,距离地铁阜成门869米,押2付3,7000,高楼层/16层,68,月坛北小街1号院,中装
整租,距离地铁车公庄西772米,押2付3,8000,底层/6层,65,南露园,精装
整租,距离地铁宣武门540米,押1付3,6800,高楼层/18层,55.78,海格国际大厦,中装
整租,距离地铁南礼士路271米,押1付3,4500,低楼层/6层,50,铁一区,精装
整租,距离地铁陶然亭901米,押2付3,6500,低楼层/6层,57,右内大街,简装
整租,距离地铁菜市口589米,押2付3,6500,低楼层/18层,48,椿树园小区,中装
整租,距离地铁达官营608米,押2付3,6000,低楼层/28层,60.93,西豪逸景,精装
整租,距离地铁陶然亭384米,押2付3,4500,顶层/4层,26.04,平原里20号,简装
整租,距离地铁陶然亭384米,押2付3,10000,低楼层/20层,72,平原里20号,中装
整租,,押2付3,30000,底层/12层,250,中华家园,精装
整租,距离地铁达官营835米,押1付3,9000,中楼层/6层,90,红居南街,精装
整租,距离地铁达官营605米,押2付3,15500,低楼层/27层,143,朗琴园,精装
整租,距离地铁安德里北街1473米,押2付3,9500,高楼层/20层,77.5,新风街1号院,精装
整租,距离地铁陶然亭384米,押2付3,15000,低楼层/20层,125,平原里20号,精装
整租,距离地铁灵境胡同440米,押2付3,12000,中楼层/6层,80,太仆寺街,精装
整租,距离地铁灵境胡同652米,押1付3,10000,低楼层/22层,58,丰侨公寓,精装
整租,距离地铁什刹海277米,押1付3,6500,底层/1层,35,鼓楼东大街,精装
整租,距离地铁陶然亭1197米,押2付3,7000,高楼层/6层,70,白纸坊西街,中装
整租,距离地铁木樨地479米,押2付3,9000,高楼层/20层,63,三里河三区,精装
随时看房,距离地铁达官营608米,,5800,高楼层/28层,60,西豪逸景,精装
整租,距离地铁复兴门23米,押1付3,32000,高楼层/14层,176,复兴门外大街20、22、24、26号楼,豪装
整租,距离地铁木樨地479米,押1付3,5500,底层/6层,45,三里河三区,精装
整租,距离地铁珠市口684米,押2付3,5600,中楼层/9层,58,天桥北里,中装
整租,距离地铁珠市口526米,押1付3,5000,高楼层/6层,39.62,灵佑胡同2号院,简装
整租,距离地铁广安门内605米,押1付3,4200,顶层/11层,30,广安门内大街223号,中装
整租,距离地铁长椿街383米,押2付3,18000,中楼层/16层,85,北京尊府,豪装
整租,距离地铁长椿街731米,押1付3,7500,低楼层/14层,61,西便门外东大街,精装
整租,距离地铁车公庄西931米,押2付3,15000,底层/12层,127,侨办大院,精装
整租,距离地铁安华桥765米,押2付3,21000,低楼层/21层,147,阳光丽景,精装
整租,距离地铁鼓楼大街290米,押2付3,6800,顶层/6层,56,安德路,中装
整租,距离地铁积水潭953米,押2付3,7000,低楼层/6层,63,德隆家园6号院,精装
整租,距离地铁达官营1199米,押2付3,6200,中楼层/6层,66,车站东街15号院,精装
合租,距离地铁灵境胡同375米,押2付3,8000,低楼层/6层,55,灵境胡同,精装
整租,距离地铁木樨地906米,押1付3,11000,低楼层/22层,110,木樨地南里,中装
整租,,押2付3,5800,顶层/6层,55,车站西街,精装
整租,距离地铁湾子528米,押1付12,12000,高楼层/27层,95,玺源台,精装
合租,距离地铁安德里北街1034米,押1付3,3000,顶层/6层,10,什坊街,精装
整租,距离地铁达官营484米,押1付3,4700,高楼层/6层,45,红莲北里,中装
整租,距离地铁平安里254米,押2付3,12000,顶层/6层,75,太平仓胡同,精装
整租,距离地铁新街口295米,押1付12,8300,高楼层/7层,61.8,如意里小区,精装
整租,距离地铁灵境胡同585米,押2付3,11000,高楼层/12层,65,丰汇园小区,精装
整租,距离地铁平安里287米,押2付3,50000,底层/1层,254,育德胡同,精装
整租,距离地铁长椿街372米,押2付3,6000,中楼层/14层,50,宣武门西大街,中装
整租,距离地铁湾子528米,押1付3,8000,高楼层/26层,64,玺源台,精装
整租,距离地铁南礼士路902米,押2付3,6300,底层/20层,65,西便门西里,中装
整租,距离地铁安华桥765米,押2付3,20000,低楼层/17层,141.48,阳光丽景,精装
整租,距离地铁新街口295米,押1付3,5000,低楼层/7层,42,如意里小区,中装
整租,距离地铁西单659米,押2付3,12000,高楼层/6层,80,京畿道,豪装
整租,距离地铁车公庄575米,押2付3,9000,高楼层/10层,78.6,百万庄大街13号院,中装
整租,距离地铁陶然亭357米,押2付3,6700,中楼层/12层,65,平原里小区,精装
整租,距离地铁积水潭993米,押2付3,7500,中楼层/5层,67,德胜里一区,精装
整租,距离地铁阜成门875米,押2付3,9500,顶层/4层,85,阜外北四巷,精装
整租,距离地铁南锣鼓巷599米,押1付3,8500,顶层/6层,60,菊儿胡同,精装
整租,距离地铁车公庄西773米,押2付12,6800,低楼层/6层,45,北露园,精装
整租,距离地铁木樨地1222米,押1付3,5800,高楼层/16层,50,三里河东路,精装
整租,距离地铁广安门内611米,押2付3,7000,顶层/22层,78,南线里,简装
整租,距离地铁长椿街272米,押2付3,8000,中楼层/6层,50,石灯胡同6号院,中装
整租,距离地铁达官营476米,押1付6,18000,中楼层/26层,142,红山世家,豪装
整租,距离地铁新街口295米,押0付3,11000,中楼层/7层,84.5,如意里小区,简装
整租,距离地铁安德里北街1473米,押1付3,15000,高楼层/20层,120,新风街1号院,精装
整租,距离地铁积水潭927米,押1付3,8500,低楼层/22层,75.3,德隆家园9号院,精装
整租,距离地铁安德里北街1473米,押2付3,9500,中楼层/20层,85,新风街1号院,中装
